GeoFIPS,GeoName,GDP,year
26107,"Mecosta, MI",1332681,2023
26109,"Menominee, MI",709690,2023
26111,"Midland, MI",6220110,2023
26113,"Missaukee, MI",436176,2023
26115,"Monroe, MI",6134800,2023
26117,"Montcalm, MI",1666856,2023
26119,"Montmorency, MI",237312,2023
26121,"Muskegon, MI",6448375,2023
26123,"Newaygo, MI",1633111,2023
26125,"Oakland, MI",115072478,2023
26127,"Oceana, MI",679010,2023
26129,"Ogemaw, MI",568772,2023
26131,"Ontonagon, MI",131111,2023
26133,"Osceola, MI",787909,2023
26135,"Oscoda, MI",209386,2023
26137,"Otsego, MI",1161825,2023
26139,"Ottawa, MI",16048107,2023
26141,"Presque Isle, MI",360941,2023
26143,"Roscommon, MI",666118,2023
26145,"Saginaw, MI",8943089,2023
26147,"St. Clair, MI",5824006,2023
26149,"St. Joseph, MI",2288773,2023
26151,"Sanilac, MI",1246529,2023
26153,"Schoolcraft, MI",265611,2023
26155,"Shiawassee, MI",1846414,2023
26157,"Tuscola, MI",1404988,2023
26159,"Van Buren, MI",2600505,2023
26161,"Washtenaw, MI",27474944,2023
26163,"Wayne, MI",104598767,2023
26165,"Wexford, MI",1361253,2023
27001,"Aitkin, MN",483077,2023
27003,"Anoka, MN",15512869,2023
27005,"Becker, MN",1474589,2023
27007,"Beltrami, MN",1907231,2023
27009,"Benton, MN",1790237,2023
27011,"Big Stone, MN",232892,2023
27013,"Blue Earth, MN",4120356,2023
27015,"Brown, MN",1457954,2023
27017,"Carlton, MN",1384536,2023
27019,"Carver, MN",5810593,2023
27021,"Cass, MN",1006463,2023
27023,"Chippewa, MN",608302,2023
27025,"Chisago, MN",1677231,2023
27027,"Clay, MN",2191911,2023
27029,"Clearwater, MN",297562,2023
27031,"Cook, MN",290326,2023
27033,"Cottonwood, MN",628206,2023
27035,"Crow Wing, MN",3023273,2023
27037,"Dakota, MN",28331494,2023
27039,"Dodge, MN",789990,2023
27041,"Douglas, MN",2160645,2023
27043,"Faribault, MN",549750,2023
27045,"Fillmore, MN",687522,2023
27047,"Freeborn, MN",1310807,2023
27049,"Goodhue, MN",3002462,2023
27051,"Grant, MN",271513,2023
27053,"Hennepin, MN",152558748,2023
27055,"Houston, MN",597751,2023
27057,"Hubbard, MN",782843,2023
27059,"Isanti, MN",1171098,2023
27061,"Itasca, MN",2154997,2023
27063,"Jackson, MN",603298,2023
27065,"Kanabec, MN",395004,2023
27067,"Kandiyohi, MN",2379249,2023
27069,"Kittson, MN",209488,2023
27071,"Koochiching, MN",493045,2023
27073,"Lac qui Parle, MN",327047,2023
27075,"Lake, MN",500604,2023
27077,"Lake of the Woods, MN",175513,2023
27079,"Le Sueur, MN",937429,2023
27081,"Lincoln, MN",459743,2023
27083,"Lyon, MN",1577303,2023
27085,"McLeod, MN",1794884,2023
27087,"Mahnomen, MN",180634,2023
27089,"Marshall, MN",377606,2023
27091,"Martin, MN",951213,2023
27093,"Meeker, MN",1320546,2023
27095,"Mille Lacs, MN",850440,2023
27097,"Morrison, MN",1144912,2023
27099,"Mower, MN",2399286,2023
27101,"Murray, MN",498861,2023
27103,"Nicollet, MN",1505428,2023
27105,"Nobles, MN",1336911,2023
27107,"Norman, MN",203798,2023
27109,"Olmsted, MN",12485769,2023
27111,"Otter Tail, MN",2456250,2023
27113,"Pennington, MN",2021991,2023
27115,"Pine, MN",722077,2023
27117,"Pipestone, MN",681894,2023
27119,"Polk, MN",1338161,2023
27121,"Pope, MN",552650,2023
27123,"Ramsey, MN",43868511,2023
27125,"Red Lake, MN",164380,2023
27127,"Redwood, MN",1072673,2023
27129,"Renville, MN",821548,2023
27131,"Rice, MN",2963953,2023
27133,"Rock, MN",631010,2023
27135,"Roseau, MN",1399923,2023
27137,"St. Louis, MN",10778638,2023
27139,"Scott, MN",7763302,2023
27141,"Sherburne, MN",3579179,2023
27143,"Sibley, MN",476521,2023
27145,"Stearns, MN",9244685,2023
27147,"Steele, MN",2142544,2023
27149,"Stevens, MN",537110,2023
27151,"Swift, MN",602502,2023
27153,"Todd, MN",823582,2023
27155,"Traverse, MN",221622,2023
27157,"Wabasha, MN",757799,2023
27159,"Wadena, MN",542288,2023
27161,"Waseca, MN",906195,2023
27163,"Washington, MN",12573931,2023
27165,"Watonwan, MN",447683,2023
27167,"Wilkin, MN",346034,2023
27169,"Winona, MN",2253603,2023
27171,"Wright, MN",5252494,2023
27173,"Yellow Medicine, MN",600129,2023
28001,"Adams, MS",952595,2023
28003,"Alcorn, MS",1275858,2023
28005,"Amite, MS",277920,2023
28007,"Attala, MS",517285,2023
28009,"Benton, MS",308447,2023
28011,"Bolivar, MS",1095776,2023
28013,"Calhoun, MS",281763,2023
28015,"Carroll, MS",102719,2023
28017,"Chickasaw, MS",430965,2023
28019,"Choctaw, MS",643866,2023
28021,"Claiborne, MS",722498,2023
28023,"Clarke, MS",300895,2023
28025,"Clay, MS",532382,2023
28027,"Coahoma, MS",677321,2023
28029,"Copiah, MS",675917,2023
28031,"Covington, MS",701429,2023
28033,"DeSoto, MS",6969625,2023
28035,"Forrest, MS",3734351,2023
28037,"Franklin, MS",211769,2023
28039,"George, MS",484430,2023
28041,"Greene, MS",166633,2023
28043,"Grenada, MS",882973,2023
28045,"Hancock, MS",1794231,2023
28047,"Harrison, MS",9780054,2023
28049,"Hinds, MS",12014636,2023
28051,"Holmes, MS",263831,2023
28053,"Humphreys, MS",192166,2023
28055,"Issaquena, MS",28057,2023
28057,"Itawamba, MS",591857,2023
28059,"Jackson, MS",7923270,2023
28061,"Jasper, MS",470129,2023
28063,"Jefferson, MS",100736,2023
28065,"Jefferson Davis, MS",165619,2023
28067,"Jones, MS",2726167,2023
28069,"Kemper, MS",274118,2023
28071,"Lafayette, MS",2367734,2023
28073,"Lamar, MS",2104852,2023
28075,"Lauderdale, MS",3636249,2023
28077,"Lawrence, MS",366547,2023
28079,"Leake, MS",614209,2023
28081,"Lee, MS",4992948,2023
28083,"Leflore, MS",1149178,2023
28085,"Lincoln, MS",1188017,2023
28087,"Lowndes, MS",3114848,2023
28089,"Madison, MS",7802230,2023
28091,"Marion, MS",817991,2023
28093,"Marshall, MS",881268,2023
28095,"Monroe, MS",990198,2023
28097,"Montgomery, MS",205481,2023
28099,"Neshoba, MS",1083185,2023
28101,"Newton, MS",527691,2023
28103,"Noxubee, MS",255539,2023
28105,"Oktibbeha, MS",1881997,2023
28107,"Panola, MS",1084920,2023
28109,"Pearl River, MS",1135024,2023
28111,"Perry, MS",313017,2023
28113,"Pike, MS",1169714,2023
28115,"Pontotoc, MS",934373,2023
28117,"Prentiss, MS",609971,2023
28119,"Quitman, MS",106934,2023
28121,"Rankin, MS",7660830,2023
28123,"Scott, MS",1056160,2023
28125,"Sharkey, MS",106221,2023
28127,"Simpson, MS",661998,2023
28129,"Smith, MS",402900,2023
28131,"Stone, MS",422124,2023
28133,"Sunflower, MS",710538,2023
28135,"Tallahatchie, MS",324562,2023
28137,"Tate, MS",591982,2023
28139,"Tippah, MS",686481,2023
28141,"Tishomingo, MS",639440,2023
28143,"Tunica, MS",601702,2023
28145,"Union, MS",1160965,2023
28147,"Walthall, MS",263822,2023
28149,"Warren, MS",2568571,2023
28151,"Washington, MS",1385569,2023
28153,"Wayne, MS",609600,2023
28155,"Webster, MS",203199,2023
28157,"Wilkinson, MS",151641,2023
28159,"Winston, MS",496658,2023
28161,"Yalobusha, MS",302706,2023
28163,"Yazoo, MS",830835,2023
29001,"Adair, MO",859723,2023
29003,"Andrew, MO",305896,2023
29005,"Atchison, MO",391931,2023
29007,"Audrain, MO",915178,2023
29009,"Barry, MO",1589502,2023
29011,"Barton, MO",416120,2023
29013,"Bates, MO",472636,2023
29015,"Benton, MO",439192,2023
29017,"Bollinger, MO",170232,2023
29019,"Boone, MO",10198415,2023
29021,"Buchanan, MO",5047801,2023
29023,"Butler, MO",1522508,2023
29025,"Caldwell, MO",217388,2023
29027,"Callaway, MO",1935095,2023
29029,"Camden, MO",1739945,2023
29031,"Cape Girardeau, MO",4163398,2023
29033,"Carroll, MO",323233,2023
29035,"Carter, MO",122850,2023
29037,"Cass, MO",3134969,2023
29039,"Cedar, MO",328608,2023
29041,"Chariton, MO",288849,2023
29043,"Christian, MO",2103243,2023
29045,"Clark, MO",166278,2023
29047,"Clay, MO",14090999,2023
29049,"Clinton, MO",409722,2023
29051,"Cole, MO",5583848,2023
29053,"Cooper, MO",480050,2023
29055,"Crawford, MO",717773,2023
29057,"Dade, MO",197966,2023
29059,"Dallas, MO",288374,2023
29061,"Daviess, MO",187811,2023
29063,"DeKalb, MO",319544,2023
29065,"Dent, MO",356682,2023
29067,"Douglas, MO",213141,2023
29069,"Dunklin, MO",784462,2023
29071,"Franklin, MO",4959270,2023
29073,"Gasconade, MO",434412,2023
29075,"Gentry, MO",220335,2023
29077,"Greene, MO",18187474,2023
29079,"Grundy, MO",305114,2023
29081,"Harrison, MO",244730,2023
29083,"Henry, MO",778699,2023
29085,"Hickory, MO",170756,2023
29087,"Holt, MO",198072,2023
29089,"Howard, MO",227578,2023
29091,"Howell, MO",1325684,2023
29093,"Iron, MO",337212,2023
29095,"Jackson, MO",50909777,2023
29097,"Jasper, MO",5556388,2023
29099,"Jefferson, MO",5063537,2023
29101,"Johnson, MO",1975713,2023
29103,"Knox, MO",132187,2023
29105,"Laclede, MO",1584146,2023
29107,"Lafayette, MO",865648,2023
29109,"Lawrence, MO",966274,2023
29111,"Lewis, MO",243250,2023
29113,"Lincoln, MO",1363075,2023
29115,"Linn, MO",414211,2023
29117,"Livingston, MO",567063,2023
29119,"McDonald, MO",805330,2023
29121,"Macon, MO",578421,2023
29123,"Madison, MO",268397,2023
29125,"Maries, MO",177365,2023
29127,"Marion, MO",1242566,2023
29129,"Mercer, MO",107131,2023
29131,"Miller, MO",752135,2023
29133,"Mississippi, MO",320664,2023
29135,"Moniteau, MO",456312,2023
29137,"Monroe, MO",236167,2023
29139,"Montgomery, MO",366269,2023
29141,"Morgan, MO",603821,2023
29143,"New Madrid, MO",966626,2023
29145,"Newton, MO",2244104,2023
29147,"Nodaway, MO",750283,2023
29149,"Oregon, MO",210621,2023
29151,"Osage, MO",423232,2023
29153,"Ozark, MO",143574,2023
29155,"Pemiscot, MO",453316,2023
29157,"Perry, MO",963716,2023
29159,"Pettis, MO",2642131,2023
29161,"Phelps, MO",1609387,2023
29163,"Pike, MO",540310,2023
29165,"Platte, MO",7407145,2023
29167,"Polk, MO",883580,2023
29169,"Pulaski, MO",2283129,2023
29171,"Putnam, MO",135375,2023
29173,"Ralls, MO",671571,2023
29175,"Randolph, MO",1257828,2023
29177,"Ray, MO",492771,2023
29179,"Reynolds, MO",193979,2023
29181,"Ripley, MO",213044,2023
29183,"St. Charles, MO",20438553,2023
29185,"St. Clair, MO",207136,2023
29186,"Ste. Genevieve, MO",643325,2023
29187,"St. Francois, MO",1782579,2023
29189,"St. Louis, MO",91194262,2023
29195,"Saline, MO",983255,2023
29197,"Schuyler, MO",148199,2023
29199,"Scotland, MO",179929,2023
29201,"Scott, MO",1683425,2023
29203,"Shannon, MO",141102,2023
29205,"Shelby, MO",187682,2023
29207,"Stoddard, MO",1106720,2023
29209,"Stone, MO",837722,2023
29211,"Sullivan, MO",483878,2023
29213,"Taney, MO",2848111,2023
29215,"Texas, MO",540805,2023
29217,"Vernon, MO",876879,2023
29219,"Warren, MO",895142,2023
29221,"Washington, MO",427700,2023
29223,"Wayne, MO",209781,2023
29225,"Webster, MO",897411,2023
29227,"Worth, MO",54197,2023
29229,"Wright, MO",440058,2023
29510,"St. Louis (Independent City), MO",31947590,2023
30001,"Beaverhead, MT",458521,2023
30003,"Big Horn, MT",899092,2023
30005,"Blaine, MT",198550,2023
30007,"Broadwater, MT",218044,2023
30009,"Carbon, MT",392411,2023
30011,"Carter, MT",41919,2023
30013,"Cascade, MT",4258347,2023
30015,"Chouteau, MT",330938,2023
30017,"Custer, MT",484701,2023
30019,"Daniels, MT",95123,2023
30021,"Dawson, MT",396780,2023
30023,"Deer Lodge, MT",338383,2023
30025,"Fallon, MT",194718,2023
30027,"Fergus, MT",516377,2023
30029,"Flathead, MT",5265477,2023
30031,"Gallatin, MT",8824121,2023
30033,"Garfield, MT",48670,2023
30035,"Glacier, MT",526769,2023
30037,"Golden Valley, MT",28623,2023
30039,"Granite, MT",122157,2023
30041,"Hill, MT",846821,2023
30043,"Jefferson, MT",288336,2023
30045,"Judith Basin, MT",104328,2023
30047,"Lake, MT",1003057,2023
30049,"Lewis and Clark, MT",4308734,2023
30051,"Liberty, MT",246575,2023
30053,"Lincoln, MT",633023,2023
30055,"McCone, MT",82411,2023
30057,"Madison, MT",567747,2023
30059,"Meagher, MT",71749,2023
30061,"Mineral, MT",115523,2023
30063,"Missoula, MT",6862494,2023
30065,"Musselshell, MT",342580,2023
30067,"Park, MT",694833,2023
30069,"Petroleum, MT",17583,2023
30071,"Phillips, MT",140008,2023
30073,"Pondera, MT",304743,2023
30075,"Powder River, MT",117440,2023
30077,"Powell, MT",261948,2023
30079,"Prairie, MT",42245,2023
30081,"Ravalli, MT",1412292,2023
30083,"Richland, MT",925851,2023
30085,"Roosevelt, MT",423418,2023
30087,"Rosebud, MT",814569,2023
30089,"Sanders, MT",409395,2023
30091,"Sheridan, MT",155900,2023
30093,"Silver Bow, MT",1689585,2023
30095,"Stillwater, MT",541079,2023
30097,"Sweet Grass, MT",216432,2023
30099,"Teton, MT",290192,2023
30101,"Toole, MT",398892,2023
30103,"Treasure, MT",70197,2023
30105,"Valley, MT",297017,2023
30107,"Wheatland, MT",85577,2023
30109,"Wibaux, MT",42002,2023
30111,"Yellowstone, MT",10199896,2023
31001,"Adams, NE",2014324,2023
31003,"Antelope, NE",622479,2023
31005,"Arthur, NE",22852,2023
31007,"Banner, NE",41228,2023
31009,"Blaine, NE",31814,2023
31011,"Boone, NE",462746,2023
31013,"Box Butte, NE",529832,2023
31015,"Boyd, NE",107037,2023
31017,"Brown, NE",205881,2023
31019,"Buffalo, NE",3580064,2023
31021,"Burt, NE",312816,2023
31023,"Butler, NE",417368,2023
31025,"Cass, NE",880094,2023
31027,"Cedar, NE",456847,2023
31029,"Chase, NE",333101,2023
31031,"Cherry, NE",334087,2023
31033,"Cheyenne, NE",519451,2023
31035,"Clay, NE",362353,2023
31037,"Colfax, NE",793015,2023
31039,"Cuming, NE",825561,2023
31041,"Custer, NE",748741,2023
31043,"Dakota, NE",1883538,2023
31045,"Dawes, NE",286946,2023
31047,"Dawson, NE",1682213,2023
31049,"Deuel, NE",77015,2023
31051,"Dixon, NE",376265,2023
31053,"Dodge, NE",2328030,2023
31055,"Douglas, NE",58669220,2023
31057,"Dundy, NE",174139,2023
31059,"Fillmore, NE",430177,2023
31061,"Franklin, NE",118671,2023
31063,"Frontier, NE",110849,2023
31065,"Furnas, NE",296742,2023
31067,"Gage, NE",1187607,2023
31069,"Garden, NE",79638,2023
31071,"Garfield, NE",86696,2023
31073,"Gosper, NE",114681,2023
31075,"Grant, NE",29186,2023
31077,"Greeley, NE",133536,2023
31079,"Hall, NE",3972935,2023
31081,"Hamilton, NE",708449,2023
31083,"Harlan, NE",197518,2023
31085,"Hayes, NE",85249,2023
31087,"Hitchcock, NE",165133,2023
31089,"Holt, NE",668073,2023
31091,"Hooker, NE",29747,2023
31093,"Howard, NE",234327,2023
31095,"Jefferson, NE",442724,2023
31097,"Johnson, NE",191910,2023
31099,"Kearney, NE",455666,2023
31101,"Keith, NE",399233,2023
31103,"Keya Paha, NE",34518,2023
31105,"Kimball, NE",217746,2023
31107,"Knox, NE",654816,2023
31109,"Lancaster, NE",22104379,2023
31111,"Lincoln, NE",2605473,2023
31113,"Logan, NE",31697,2023
31115,"Loup, NE",35438,2023
31117,"McPherson, NE",27177,2023
31119,"Madison, NE",2439624,2023
31121,"Merrick, NE",407474,2023
31123,"Morrill, NE",336462,2023
31125,"Nance, NE",198252,2023
31127,"Nemaha, NE",887033,2023
31129,"Nuckolls, NE",315481,2023
31131,"Otoe, NE",1427901,2023
31133,"Pawnee, NE",129791,2023
31135,"Perkins, NE",304658,2023
31137,"Phelps, NE",788566,2023
31139,"Pierce, NE",548010,2023
31141,"Platte, NE",2992564,2023
31143,"Polk, NE",311943,2023
31145,"Red Willow, NE",594583,2023
31147,"Richardson, NE",382732,2023
31149,"Rock, NE",91526,2023
31151,"Saline, NE",1021955,2023
31153,"Sarpy, NE",10146929,2023
31155,"Saunders, NE",829846,2023
31157,"Scotts Bluff, NE",1770452,2023
31159,"Seward, NE",795619,2023
31161,"Sheridan, NE",311065,2023
31163,"Sherman, NE",129628,2023
31165,"Sioux, NE",74855,2023
31167,"Stanton, NE",412544,2023
31169,"Thayer, NE",405822,2023
31171,"Thomas, NE",33279,2023
31173,"Thurston, NE",508530,2023
31175,"Valley, NE",299019,2023
31177,"Washington, NE",1466197,2023
31179,"Wayne, NE",662954,2023
31181,"Webster, NE",322904,2023
31183,"Wheeler, NE",81457,2023
31185,"York, NE",972471,2023
32001,"Churchill, NV",1271816,2023
32003,"Clark, NV",147606306,2023
32005,"Douglas, NV",2937527,2023
32007,"Elko, NV",2753700,2023
32009,"Esmeralda, NV",43924,2023
32011,"Eureka, NV",1054758,2023
32013,"Humboldt, NV",1296605,2023
32015,"Lander, NV",752354,2023
32017,"Lincoln, NV",166207,2023
32019,"Lyon, NV",1807733,2023
32021,"Mineral, NV",201598,2023
32023,"Nye, NV",1928191,2023
32027,"Pershing, NV",309829,2023
32029,"Storey, NV",1844205,2023
32031,"Washoe, NV",32893393,2023
32033,"White Pine, NV",621548,2023
32510,"Carson City (Independent City), NV",3936044,2023
33001,"Belknap, NH",3171197,2023
33003,"Carroll, NH",2575127,2023
33005,"Cheshire, NH",3988168,2023
33007,"Coos, NH",1405913,2023
33009,"Grafton, NH",7816913,2023
33011,"Hillsborough, NH",30679709,2023
33013,"Merrimack, NH",10404906,2023
33015,"Rockingham, NH",25372326,2023
33017,"Strafford, NH",6607587,2023
33019,"Sullivan, NH",1639887,2023
34001,"Atlantic, NJ",14864976,2023
34003,"Bergen, NJ",82834621,2023
34005,"Burlington, NJ",31767399,2023
34007,"Camden, NJ",26508606,2023
34009,"Cape May, NJ",5852089,2023
34011,"Cumberland, NJ",6359739,2023
34013,"Essex, NJ",59179931,2023
34015,"Gloucester, NJ",14213721,2023
34017,"Hudson, NJ",51571245,2023
34019,"Hunterdon, NJ",7675106,2023
34021,"Mercer, NJ",45602548,2023
34023,"Middlesex, NJ",68879118,2023
34025,"Monmouth, NJ",41039946,2023
34027,"Morris, NJ",59972859,2023
34029,"Ocean, NJ",24224883,2023
34031,"Passaic, NJ",22146476,2023
34033,"Salem, NJ",5420119,2023
34035,"Somerset, NJ",44370672,2023
34037,"Sussex, NJ",5180712,2023
34039,"Union, NJ",40142923,2023
34041,"Warren, NJ",4633046,2023
35001,"Bernalillo, NM",42584209,2023
35003,"Catron, NM",111443,2023
35005,"Chaves, NM",2128353,2023
35006,"Cibola, NM",634495,2023
35007,"Colfax, NM",474483,2023
35009,"Curry, NM",3308899,2023
35011,"De Baca, NM",87533,2023
35013,"Doña Ana, NM",8681273,2023
35015,"Eddy, NM",8710992,2023
35017,"Grant, NM",1140920,2023
35019,"Guadalupe, NM",212413,2023
35021,"Harding, NM",41175,2023
35023,"Hidalgo, NM",210562,2023
35025,"Lea, NM",9594408,2023
35027,"Lincoln, NM",727006,2023
35028,"Los Alamos, NM",3117381,2023
35029,"Luna, NM",937998,2023
35031,"McKinley, NM",2315316,2023
35033,"Mora, NM",118048,2023
35035,"Otero, NM",2977909,2023
35037,"Quay, NM",298827,2023
35039,"Rio Arriba, NM",1092988,2023
35041,"Roosevelt, NM",705114,2023
35043,"Sandoval, NM",4383647,2023
35045,"San Juan, NM",5528384,2023
35047,"San Miguel, NM",742566,2023
35049,"Santa Fe, NM",7621810,2023
35051,"Sierra, NM",317222,2023
35053,"Socorro, NM",522906,2023
35055,"Taos, NM",1130558,2023
35057,"Torrance, NM",634122,2023
35059,"Union, NM",137109,2023
35061,"Valencia, NM",1758046,2023
36001,"Albany, NY",36178286,2023
36003,"Allegany, NY",1440932,2023
36005,"Bronx, NY",44387915,2023
36007,"Broome, NY",9224750,2023
36009,"Cattaraugus, NY",2921321,2023
36011,"Cayuga, NY",3024288,2023
36013,"Chautauqua, NY",4635834,2023
36015,"Chemung, NY",3605454,2023
36017,"Chenango, NY",2299310,2023
36019,"Clinton, NY",3704945,2023
36021,"Columbia, NY",2642234,2023
36023,"Cortland, NY",1771137,2023
36025,"Delaware, NY",2352166,2023
36027,"Dutchess, NY",15309329,2023
36029,"Erie, NY",62576884,2023
36031,"Essex, NY",1701203,2023
36033,"Franklin, NY",2050491,2023
36035,"Fulton, NY",1852483,2023
36037,"Genesee, NY",2573855,2023
36039,"Greene, NY",2488960,2023
36041,"Hamilton, NY",234530,2023
36043,"Herkimer, NY",1744155,2023
36045,"Jefferson, NY",6397925,2023
36047,"Kings, NY",111220618,2023
36049,"Lewis, NY",1213218,2023
36051,"Livingston, NY",2218030,2023
36053,"Madison, NY",2377875,2023
36055,"Monroe, NY",50217427,2023
36057,"Montgomery, NY",1939947,2023
36059,"Nassau, NY",100602320,2023
36061,"New York, NY",790661409,2023
36063,"Niagara, NY",10231398,2023
36065,"Oneida, NY",11376359,2023
36067,"Onondaga, NY",32158139,2023
36069,"Ontario, NY",6596850,2023
36071,"Orange, NY",20879694,2023
36073,"Orleans, NY",1441723,2023
36075,"Oswego, NY",6943610,2023
36077,"Otsego, NY",2655421,2023
36079,"Putnam, NY",4156932,2023
36081,"Queens, NY",109628640,2023
36083,"Rensselaer, NY",11859226,2023
36085,"Richmond, NY",17492303,2023
36087,"Rockland, NY",18494300,2023
36089,"St. Lawrence, NY",4953192,2023
36091,"Saratoga, NY",12720458,2023
36093,"Schenectady, NY",9570385,2023
36095,"Schoharie, NY",999639,2023
36097,"Schuyler, NY",534087,2023
36099,"Seneca, NY",1553675,2023
36101,"Steuben, NY",4695588,2023
36103,"Suffolk, NY",105122822,2023
36105,"Sullivan, NY",3419286,2023
36107,"Tioga, NY",1627949,2023
36109,"Tompkins, NY",6240262,2023
36111,"Ulster, NY",7782075,2023
36113,"Warren, NY",5157137,2023
36115,"Washington, NY",2004401,2023
36117,"Wayne, NY",3967774,2023
36119,"Westchester, NY",90695787,2023
36121,"Wyoming, NY",1751719,2023
36123,"Yates, NY",1044741,2023
37001,"Alamance, NC",6885523,2023
37003,"Alexander, NC",869286,2023
37005,"Alleghany, NC",308972,2023
37007,"Anson, NC",819670,2023
37009,"Ashe, NC",799836,2023
37011,"Avery, NC",669902,2023
37013,"Beaufort, NC",1785431,2023
37015,"Bertie, NC",602016,2023
37017,"Bladen, NC",1441975,2023
37019,"Brunswick, NC",6103573,2023
37021,"Buncombe, NC",15970265,2023
37023,"Burke, NC",2783972,2023
37025,"Cabarrus, NC",9300300,2023
37027,"Caldwell, NC",2445607,2023
37029,"Camden, NC",175937,2023
37031,"Carteret, NC",2756907,2023
37033,"Caswell, NC",372517,2023
37035,"Catawba, NC",9282368,2023
37037,"Chatham, NC",2187866,2023
37039,"Cherokee, NC",865007,2023
37041,"Chowan, NC",572150,2023
37043,"Clay, NC",244861,2023
37045,"Cleveland, NC",4636681,2023
37047,"Columbus, NC",1484621,2023
37049,"Craven, NC",5127277,2023
37051,"Cumberland, NC",18572089,2023
37053,"Currituck, NC",858201,2023
37055,"Dare, NC",2372106,2023
37057,"Davidson, NC",5254497,2023
37059,"Davie, NC",1470806,2023
37061,"Duplin, NC",2146483,2023
37063,"Durham, NC",41741777,2023
37065,"Edgecombe, NC",1520437,2023
37067,"Forsyth, NC",27134386,2023
37069,"Franklin, NC",2054200,2023
37071,"Gaston, NC",8471260,2023
37073,"Gates, NC",178413,2023
37075,"Graham, NC",244590,2023
37077,"Granville, NC",3693586,2023
37079,"Greene, NC",436809,2023
37081,"Guilford, NC",35974581,2023
37083,"Halifax, NC",1440231,2023
37085,"Harnett, NC",2908721,2023
37087,"Haywood, NC",1981979,2023
37089,"Henderson, NC",4768260,2023
37091,"Hertford, NC",859314,2023
37093,"Hoke, NC",1213487,2023
37095,"Hyde, NC",168640,2023
37097,"Iredell, NC",10866716,2023
37099,"Jackson, NC",1659995,2023
37101,"Johnston, NC",8275506,2023
37103,"Jones, NC",218041,2023
37105,"Lee, NC",2961324,2023
37107,"Lenoir, NC",2774846,2023
37109,"Lincoln, NC",3350477,2023
37111,"McDowell, NC",2037845,2023
37113,"Macon, NC",1825753,2023
37115,"Madison, NC",448077,2023
37117,"Martin, NC",623903,2023
37119,"Mecklenburg, NC",141414307,2023
37121,"Mitchell, NC",617226,2023
37123,"Montgomery, NC",1118581,2023
37125,"Moore, NC",4310296,2023
37127,"Nash, NC",5339219,2023
37129,"New Hanover, NC",16038021,2023
37131,"Northampton, NC",503093,2023
37133,"Onslow, NC",9404356,2023
37135,"Orange, NC",10174972,2023
37137,"Pamlico, NC",299994,2023
37139,"Pasquotank, NC",1670051,2023
37141,"Pender, NC",1808997,2023
37143,"Perquimans, NC",300479,2023
37145,"Person, NC",1551423,2023
37147,"Pitt, NC",9618413,2023
37149,"Polk, NC",551121,2023
37151,"Randolph, NC",4172562,2023
37153,"Richmond, NC",1991681,2023
37155,"Robeson, NC",3921849,2023
37157,"Rockingham, NC",2835528,2023
37159,"Rowan, NC",5960643,2023
37161,"Rutherford, NC",1893555,2023
37163,"Sampson, NC",1776710,2023
37165,"Scotland, NC",1179933,2023
37167,"Stanly, NC",2015508,2023
37169,"Stokes, NC",1289014,2023
37171,"Surry, NC",2626897,2023
37173,"Swain, NC",692864,2023
37175,"Transylvania, NC",1889385,2023
37177,"Tyrrell, NC",105740,2023
37179,"Union, NC",9497889,2023
37181,"Vance, NC",1263850,2023
37183,"Wake, NC",100752500,2023
37185,"Warren, NC",302529,2023
37187,"Washington, NC",267771,2023
37189,"Watauga, NC",2442809,2023
37191,"Wayne, NC",5074254,2023
37193,"Wilkes, NC",2420034,2023
37195,"Wilson, NC",3896211,2023
37197,"Yadkin, NC",972633,2023
37199,"Yancey, NC",447243,2023
38001,"Adams, ND",94474,2023
38003,"Barnes, ND",721068,2023
38005,"Benson, ND",280335,2023
38007,"Billings, ND",155883,2023
38009,"Bottineau, ND",461367,2023
38011,"Bowman, ND",187226,2023
38013,"Burke, ND",220557,2023
38015,"Burleigh, ND",5894954,2023
38017,"Cass, ND",14482958,2023
38019,"Cavalier, ND",380878,2023
38021,"Dickey, ND",449997,2023
38023,"Divide, ND",185120,2023
38025,"Dunn, ND",1742470,2023
38027,"Eddy, ND",135618,2023
38029,"Emmons, ND",176380,2023
38031,"Foster, ND",270554,2023
38033,"Golden Valley, ND",67826,2023
38035,"Grand Forks, ND",4361337,2023
38037,"Grant, ND",69243,2023
38039,"Griggs, ND",167554,2023
38041,"Hettinger, ND",75632,2023
38043,"Kidder, ND",151155,2023
38045,"LaMoure, ND",312869,2023
38047,"Logan, ND",113504,2023
38049,"McHenry, ND",251816,2023
38051,"McIntosh, ND",121337,2023
38053,"McKenzie, ND",3414493,2023
38055,"McLean, ND",710268,2023
38057,"Mercer, ND",906288,2023
38059,"Morton, ND",1396136,2023
38061,"Mountrail, ND",1782872,2023
38063,"Nelson, ND",163893,2023
38065,"Oliver, ND",233966,2023
38067,"Pembina, ND",572177,2023
38069,"Pierce, ND",221273,2023
38071,"Ramsey, ND",693682,2023
38073,"Ransom, ND",337324,2023
38075,"Renville, ND",176530,2023
38077,"Richland, ND",1169473,2023
38079,"Rolette, ND",407811,2023
38081,"Sargent, ND",1425542,2023
38083,"Sheridan, ND",61570,2023
38085,"Sioux, ND",120153,2023
38087,"Slope, ND",22067,2023
